Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
24518,2023-08-08 12:23:13,Home,41,2,4448,Cash,46,0.0,Daniel Campbell,46,Male,0
24518,2023-07-20 01:54:06,Home,135,1,2094,Cash,46,0.0,Daniel Campbell,46,Male,0
38518,2023-01-07 21:21:08,Books,245,2,1851,PayPal,47,1.0,Crystal Decker,47,Female,0
65,2023-07-09 00:52:19,Home,34,2,1515,Credit Card,32,0.0,Ann Bailey,32,Male,1
4048,2023-04-04 18:39:37,Books,328,2,4341,PayPal,69,1.0,Emily Ellis,69,Female,0
4048,2023-01-13 02:28:24,Clothing,227,3,3092,PayPal,69,1.0,Emily Ellis,69,Female,0
12216,2023-03-24 06:11:10,Home,217,2,5134,Credit Card,33,1.0,Joshua Rocha,33,Female,0
12232,2023-06-30 13:57:20,Clothing,364,4,1685,PayPal,46,,Derrick Williams,46,Male,1
12232,2023-04-27 20:56:40,Home,192,1,2388,Credit Card,46,,Derrick Williams,46,Male,1
7051,2023-07-29 23:28:31,Books,367,2,492,Cash,66,1.0,Jack Turner,66,Female,1
27165,2023-07-26 15:19:20,Home,480,5,1035,Credit Card,38,0.0,Joseph Anderson,38,Female,0
27165,2023-01-17 02:04:22,Books,465,4,371,Cash,38,1.0,Joseph Anderson,38,Female,0
27165,2023-09-08 04:42:43,Electronics,129,2,3969,Cash,38,1.0,Joseph Anderson,38,Female,0
30409,2023-03-04 23:54:15,Electronics,14,4,2135,PayPal,54,,Steven Matthews,54,Male,0
33555,2023-01-07 11:15:26,Books,343,1,5085,PayPal,44,1.0,Bethany Griffin,44,Female,0
23982,2023-08-08 07:17:43,Clothing,310,3,4134,PayPal,36,,Paul Smith,36,Male,0
11502,2023-06-11 05:51:06,Home,216,2,2674,Cash,41,1.0,Steven Woodard MD,41,Female,0
11502,2023-02-13 16:19:24,Books,485,2,4908,Credit Card,41,1.0,Steven Woodard MD,41,Female,0
13270,2023-02-13 07:18:52,Home,29,5,4395,PayPal,52,0.0,Jennifer Perez,52,Male,0
14380,2023-08-29 02:58:52,Clothing,364,2,653,PayPal,23,1.0,Michaela Chandler,23,Female,0
13211,2023-03-10 19:59:14,Books,455,5,1545,Credit Card,22,0.0,Jennifer Mcguire,22,Female,1
5181,2023-04-02 03:14:43,Clothing,256,2,2581,PayPal,56,1.0,Shelby Richmond,56,Female,0
40438,2023-03-21 14:53:35,Books,118,2,4595,PayPal,29,0.0,Carolyn Ellis,29,Male,1
22358,2023-05-03 18:25:07,Clothing,297,3,2387,Credit Card,39,,Sara Harvey,39,Female,1
23597,2023-02-24 04:42:04,Clothing,63,1,1868,Cash,67,1.0,Brad Moore,67,Female,0
20237,2023-05-05 05:39:45,Home,272,3,1659,Cash,32,1.0,Sarah Hatfield,32,Male,0
20071,2023-04-04 12:44:09,Electronics,146,3,3118,PayPal,47,,Lindsey Vaughn,47,Male,0
20071,2023-08-02 01:05:22,Home,428,2,2723,PayPal,47,0.0,Lindsey Vaughn,47,Male,0
21254,2023-06-03 05:58:27,Clothing,52,1,2835,PayPal,20,0.0,Ann Owens,20,Female,0
8578,2023-08-30 15:29:18,Home,456,2,3206,Credit Card,65,0.0,James Barrera,65,Male,0
16293,2023-03-15 17:00:37,Books,88,1,4135,Credit Card,23,,Kelly Hancock,23,Female,0
48824,2023-03-26 04:23:07,Books,329,5,3356,PayPal,52,0.0,Emily Vaughn,52,Female,0
48824,2023-02-27 00:14:31,Clothing,69,4,368,Credit Card,52,1.0,Emily Vaughn,52,Female,0
8289,2023-05-06 20:00:24,Electronics,244,5,1914,Credit Card,70,0.0,Shawn Martin,70,Male,0
8289,2023-05-18 14:26:25,Home,229,5,2725,PayPal,70,1.0,Shawn Martin,70,Male,0
40181,2023-04-15 06:30:53,Electronics,381,1,2478,Cash,68,,Brian Cook,68,Male,0
21668,2023-07-01 15:24:09,Home,440,5,4106,Cash,37,,Jeremy Hernandez,37,Male,1
21668,2023-05-10 12:55:55,Electronics,446,1,3687,Cash,37,1.0,Jeremy Hernandez,37,Male,1
20329,2023-04-05 16:12:28,Home,410,1,2121,PayPal,66,0.0,Blake Mack,66,Female,0
37678,2023-02-23 05:49:50,Clothing,390,5,1628,Credit Card,51,0.0,Joseph White,51,Male,0
15642,2023-01-15 08:01:55,Books,282,1,4688,Cash,53,1.0,Mrs. Mary Green,53,Male,0
10846,2023-03-17 17:19:31,Home,192,5,3618,PayPal,43,1.0,Lauren Gomez,43,Female,1
10846,2023-01-02 17:53:55,Electronics,252,3,3494,Cash,43,1.0,Lauren Gomez,43,Female,1
19414,2023-04-24 03:03:10,Electronics,159,4,475,Credit Card,62,0.0,Thomas Rowe,62,Male,0
19414,2023-07-30 05:49:12,Clothing,441,4,2037,Cash,62,,Thomas Rowe,62,Male,0
6629,2023-01-05 03:27:41,Electronics,232,1,2146,Credit Card,60,1.0,Madison Hale,60,Male,0
18419,2023-04-19 20:47:38,Electronics,65,4,3537,Credit Card,34,1.0,David Shannon,34,Female,0
44119,2023-02-14 13:51:04,Home,449,4,2380,Cash,47,0.0,Matthew Kerr,47,Male,0
44119,2023-06-20 13:39:31,Electronics,291,1,4862,PayPal,47,,Matthew Kerr,47,Male,0
44119,2023-04-02 08:58:39,Electronics,46,5,1393,Credit Card,47,1.0,Matthew Kerr,47,Male,0
2782,2023-04-27 17:29:48,Electronics,188,1,4568,Credit Card,68,0.0,Cathy Price,68,Male,0
20401,2023-04-21 03:32:53,Clothing,295,4,3105,Credit Card,43,1.0,Lauren Martinez,43,Male,1
15562,2023-05-16 05:54:56,Books,144,1,4822,PayPal,18,0.0,Donald Roberts MD,18,Female,1
8830,2023-02-16 17:35:07,Home,166,3,3848,Cash,42,1.0,Wayne Thompson,42,Male,0
32807,2023-09-03 14:14:27,Electronics,261,4,4528,Cash,21,0.0,Luke Morales,21,Male,0
32807,2023-06-12 07:13:40,Home,88,3,1626,PayPal,21,1.0,Luke Morales,21,Male,0
41994,2023-03-31 02:31:04,Home,134,1,1273,PayPal,59,1.0,Terri Patton,59,Male,0
12429,2023-02-03 02:36:44,Books,151,2,4480,PayPal,47,0.0,Courtney Sanchez,47,Female,0
18092,2023-04-19 23:14:52,Electronics,339,2,2197,Cash,30,1.0,Robert Rodgers,30,Female,0
6463,2023-07-09 05:46:24,Home,119,3,3124,PayPal,42,1.0,Michael Marquez,42,Male,0
20159,2023-03-03 03:03:06,Home,32,5,3572,Credit Card,23,1.0,Linda Foster,23,Female,0
9538,2023-05-08 16:58:25,Electronics,48,4,1152,Cash,24,1.0,Megan Roy,24,Female,0
17593,2023-08-05 23:24:43,Home,179,4,1815,Cash,69,0.0,Parker Fuentes,69,Male,1
17053,2023-08-04 09:07:45,Books,192,4,444,Cash,42,,Jason Owens,42,Male,1
17053,2023-07-21 11:27:16,Clothing,279,2,641,Credit Card,42,0.0,Jason Owens,42,Male,1
28589,2023-05-17 18:02:01,Clothing,28,4,2578,Credit Card,58,1.0,John Kim Jr.,58,Female,0
28589,2023-09-01 16:29:58,Home,439,1,1733,PayPal,58,1.0,John Kim Jr.,58,Female,0
28589,2023-01-21 06:14:47,Electronics,382,5,801,Cash,58,,John Kim Jr.,58,Female,0
49154,2023-03-04 20:31:43,Books,38,2,287,PayPal,53,0.0,Sarah Singh,53,Female,0
16095,2023-05-16 11:23:41,Books,316,5,1217,Credit Card,24,1.0,David Cohen,24,Female,0
1326,2023-01-16 13:50:25,Electronics,238,5,821,PayPal,50,,Jason Jones,50,Female,0
11262,2023-05-30 09:22:57,Home,252,2,1252,PayPal,22,0.0,Bruce Deleon,22,Female,0
11262,2023-07-03 03:18:28,Home,497,3,2202,Cash,22,0.0,Bruce Deleon,22,Female,0
11262,2023-08-16 01:05:20,Home,70,5,2925,Cash,22,0.0,Bruce Deleon,22,Female,0
29776,2023-08-30 15:40:10,Clothing,208,1,1967,Credit Card,66,1.0,Rebecca Hill,66,Male,0
29776,2023-07-11 21:00:30,Books,460,4,670,Cash,66,0.0,Rebecca Hill,66,Male,0
44296,2023-05-03 02:33:47,Home,113,5,4185,Cash,53,,Sean Baker,53,Female,0
44296,2023-02-06 15:43:07,Electronics,272,4,3136,PayPal,53,0.0,Sean Baker,53,Female,0
31874,2023-08-20 13:59:58,Clothing,469,1,4813,Credit Card,46,1.0,Veronica Curtis,46,Male,0
31874,2023-02-22 10:19:33,Clothing,466,1,659,Credit Card,46,0.0,Veronica Curtis,46,Male,0
31874,2023-01-20 10:05:58,Home,362,1,2380,Cash,46,1.0,Veronica Curtis,46,Male,0
8626,2023-06-01 07:10:07,Clothing,168,2,4889,PayPal,38,1.0,Jennifer Washington,38,Female,0
8626,2023-05-14 03:02:22,Home,181,1,1064,Cash,38,1.0,Jennifer Washington,38,Female,0
21666,2023-06-14 18:36:23,Home,214,2,3932,Cash,53,,Russell Cohen,53,Female,1
16930,2023-03-07 11:37:10,Clothing,398,2,5065,Cash,42,1.0,Jeanette White,42,Male,1
16930,2023-05-12 13:49:02,Books,59,2,4810,Cash,42,0.0,Jeanette White,42,Male,1
12433,2023-04-08 22:19:14,Clothing,497,5,1008,Cash,28,0.0,Jamie Hendrix,28,Female,0
33708,2023-03-06 16:01:08,Electronics,302,1,2427,Credit Card,61,0.0,Paige Williams,61,Male,0
44684,2023-01-04 13:48:44,Home,78,1,4280,Credit Card,52,0.0,Jacqueline Long MD,52,Female,0
33041,2023-03-21 04:02:46,Clothing,397,1,398,Credit Card,46,1.0,Nicholas Berry,46,Male,0
33041,2023-08-23 21:11:59,Electronics,415,2,3210,PayPal,46,0.0,Nicholas Berry,46,Male,0
4993,2023-05-14 15:03:25,Books,285,1,1816,Credit Card,57,1.0,Robin Aguilar,57,Female,1
3047,2023-06-17 18:28:47,Home,393,5,2716,PayPal,34,0.0,Karen Fox,34,Male,0
28963,2023-08-28 07:13:44,Clothing,156,2,1984,Credit Card,25,0.0,Tracy Leonard,25,Male,0
28963,2023-06-26 03:53:01,Clothing,403,4,4317,PayPal,25,0.0,Tracy Leonard,25,Male,0
28963,2023-05-05 00:03:40,Books,234,1,694,Credit Card,25,1.0,Tracy Leonard,25,Male,0
41600,2023-09-09 20:31:56,Books,337,2,3626,Credit Card,23,,Gabriel Padilla,23,Male,1
41600,2023-06-13 08:43:46,Clothing,64,1,1104,Credit Card,23,1.0,Gabriel Padilla,23,Male,1
41600,2023-09-05 21:59:55,Home,64,1,463,Credit Card,23,1.0,Gabriel Padilla,23,Male,1
41600,2023-03-30 06:49:34,Books,104,2,4635,PayPal,23,0.0,Gabriel Padilla,23,Male,1
7616,2023-06-01 13:53:21,Clothing,492,5,2517,Credit Card,35,1.0,David Mann,35,Female,0
12313,2023-02-21 01:23:45,Home,446,4,1194,Cash,61,,Spencer Jordan,61,Female,0
20135,2023-08-14 07:59:16,Electronics,61,5,675,Cash,58,1.0,Nancy Vargas,58,Female,0
35424,2023-04-10 02:50:16,Electronics,336,5,321,Credit Card,32,1.0,Raymond Young,32,Male,0
45882,2023-04-12 13:13:33,Books,46,5,2118,Credit Card,70,0.0,Charles Velez,70,Male,0
45882,2023-09-01 16:53:27,Home,14,2,3688,PayPal,70,1.0,Charles Velez,70,Male,0
40226,2023-07-04 02:30:28,Books,59,1,2805,PayPal,33,0.0,Ryan Jackson,33,Male,0
40226,2023-02-12 08:49:33,Electronics,101,3,1376,PayPal,33,,Ryan Jackson,33,Male,0
11701,2023-04-21 11:04:59,Books,346,3,1241,PayPal,30,1.0,Kyle Morrison,30,Male,0
29128,2023-01-22 12:41:34,Clothing,492,5,4615,Credit Card,67,1.0,Teresa Gutierrez,67,Female,0
2481,2023-05-25 10:07:57,Electronics,417,1,2503,Cash,28,1.0,Ryan Gonzalez,28,Female,1
2481,2023-03-03 00:05:06,Electronics,500,5,1974,Cash,28,0.0,Ryan Gonzalez,28,Female,1
10817,2023-05-12 02:22:56,Clothing,132,3,4675,Credit Card,27,1.0,Jessica Jones,27,Male,0
10817,2023-07-02 17:41:27,Clothing,140,3,1774,Credit Card,27,,Jessica Jones,27,Male,0
10817,2023-03-03 06:07:25,Electronics,436,5,772,Credit Card,27,0.0,Jessica Jones,27,Male,0
30743,2023-04-15 12:36:30,Clothing,306,5,406,PayPal,29,0.0,Brian Bender,29,Female,0
4325,2023-07-07 18:04:18,Books,405,4,2127,PayPal,41,1.0,James Mills,41,Female,0
20878,2023-05-24 16:16:28,Clothing,328,3,4896,Cash,21,1.0,Courtney Graham,21,Male,1
20878,2023-03-27 10:13:56,Books,22,3,4077,Credit Card,21,0.0,Courtney Graham,21,Male,1
37370,2023-05-07 01:22:28,Clothing,79,4,4795,Credit Card,52,1.0,Ryan Lopez,52,Female,1
37370,2023-03-19 08:53:13,Home,423,3,4239,Cash,52,0.0,Ryan Lopez,52,Female,1
20383,2023-02-05 06:12:31,Electronics,103,2,2924,Cash,27,0.0,Jacob Stewart,27,Male,0
20383,2023-07-16 18:24:47,Books,392,3,3845,Credit Card,27,0.0,Jacob Stewart,27,Male,0
4449,2023-05-22 08:14:55,Home,453,1,1595,Credit Card,49,1.0,Victor Parker,49,Female,0
49894,2023-09-04 04:25:36,Books,399,4,5012,Credit Card,20,1.0,Kelly Cunningham,20,Female,0
49894,2023-01-05 12:13:25,Home,296,1,4814,Credit Card,20,,Kelly Cunningham,20,Female,0
44655,2023-07-22 10:34:15,Electronics,176,4,3565,Cash,53,0.0,Donna Elliott,53,Female,0
26118,2023-08-10 13:56:06,Books,214,4,1167,Credit Card,32,0.0,Laura Anderson,32,Female,0
17552,2023-06-22 02:19:35,Electronics,109,1,2976,Credit Card,42,1.0,Michelle Garcia,42,Male,1
40729,2023-02-08 03:57:22,Books,101,2,4062,Credit Card,43,0.0,Janet Steele,43,Female,0
44139,2023-07-27 18:23:40,Home,319,4,1660,Cash,35,0.0,Frank Powers,35,Female,0
46120,2023-07-17 01:58:37,Home,366,1,863,Cash,49,0.0,Bryan Mann,49,Female,0
42740,2023-02-10 18:11:59,Home,312,4,3297,PayPal,35,1.0,Justin Velazquez,35,Female,0
42740,2023-04-24 15:47:53,Home,341,3,3119,Cash,35,,Justin Velazquez,35,Female,0
8147,2023-09-06 07:40:15,Clothing,446,1,2206,Credit Card,30,0.0,Matthew Jarvis,30,Female,0
8147,2023-01-20 22:26:50,Clothing,339,4,2311,Cash,30,1.0,Matthew Jarvis,30,Female,0
8147,2023-06-27 20:47:17,Home,69,1,491,Credit Card,30,0.0,Matthew Jarvis,30,Female,0
18264,2023-06-30 09:56:37,Books,287,1,1837,PayPal,52,1.0,Darryl Fitzgerald,52,Female,0
18264,2023-08-13 02:05:21,Clothing,180,4,3145,Credit Card,52,0.0,Darryl Fitzgerald,52,Female,0
43792,2023-09-08 22:30:06,Home,229,1,1931,Credit Card,34,1.0,Mrs. Tiffany Frost DVM,34,Male,0
2559,2023-08-17 21:27:27,Electronics,443,4,5120,Credit Card,28,1.0,Michael Hunt,28,Female,0
43960,2023-05-01 13:25:08,Books,395,4,2654,Cash,27,0.0,Thomas Prince,27,Male,0
25776,2023-03-07 11:25:42,Books,143,3,3792,PayPal,42,0.0,Sherry Arnold,42,Female,1
25776,2023-04-03 04:21:37,Clothing,318,4,4840,PayPal,42,1.0,Sherry Arnold,42,Female,1
9411,2023-04-13 04:21:12,Home,302,1,1176,Cash,53,0.0,Robert Davidson,53,Male,0
9411,2023-05-27 16:56:32,Books,469,3,617,Cash,53,,Robert Davidson,53,Male,0
9411,2023-02-15 21:37:07,Electronics,28,3,788,Credit Card,53,,Robert Davidson,53,Male,0
29249,2023-04-22 22:56:43,Books,414,2,2090,PayPal,42,1.0,Nancy Carr,42,Female,1
16654,2023-07-19 14:18:31,Home,68,3,456,Cash,55,,Brian Hayes,55,Male,0
16654,2023-02-24 09:31:00,Electronics,249,1,4554,Credit Card,55,0.0,Brian Hayes,55,Male,0
29106,2023-05-01 00:01:43,Books,38,3,4336,PayPal,24,0.0,Felicia Guzman,24,Female,1
24739,2023-03-22 03:27:13,Clothing,68,4,4802,PayPal,48,0.0,Cynthia Fleming,48,Male,0
23690,2023-04-13 19:22:48,Electronics,72,4,2378,Credit Card,36,1.0,Robert Robbins,36,Male,0
45712,2023-02-13 17:55:04,Books,255,3,1445,Credit Card,62,0.0,Jordan Jones,62,Male,0
2907,2023-04-28 18:27:57,Clothing,367,1,533,PayPal,69,1.0,Robert Burnett,69,Female,0
9433,2023-01-04 14:01:46,Clothing,343,2,2582,Cash,52,0.0,Victoria Rowland,52,Female,0
9433,2023-03-05 18:25:57,Electronics,34,2,684,PayPal,52,,Victoria Rowland,52,Female,0
13753,2023-03-29 08:51:06,Electronics,277,1,1306,PayPal,41,0.0,Eric Brennan,41,Male,0
13753,2023-07-22 22:41:46,Electronics,399,1,902,PayPal,41,1.0,Eric Brennan,41,Male,0
36293,2023-05-11 06:36:42,Home,183,1,4914,Credit Card,65,0.0,Todd Reilly,65,Female,1
36293,2023-02-26 04:10:20,Books,447,4,440,Credit Card,65,1.0,Todd Reilly,65,Female,1
36293,2023-05-07 20:38:26,Electronics,68,4,5056,Credit Card,65,,Todd Reilly,65,Female,1
9376,2023-08-29 13:02:32,Clothing,381,4,620,PayPal,69,,Steven Miller,69,Female,0
29520,2023-07-05 09:50:14,Clothing,332,1,1088,Credit Card,45,1.0,Jessica Macias,45,Female,0
29520,2023-06-12 03:30:14,Home,475,4,2734,Credit Card,45,0.0,Jessica Macias,45,Female,0
29095,2023-06-02 21:36:16,Home,394,2,5145,Credit Card,36,0.0,Samuel Sanford,36,Male,0
39384,2023-05-10 22:56:39,Electronics,332,5,3993,Credit Card,25,1.0,Mitchell Pearson,25,Male,0
35785,2023-06-27 22:48:11,Electronics,66,4,4027,PayPal,26,0.0,Karen Miller,26,Female,0
35785,2023-07-04 12:50:33,Home,299,3,4681,PayPal,26,0.0,Karen Miller,26,Female,0
46182,2023-02-02 02:21:28,Clothing,285,4,1958,Credit Card,40,0.0,Amy Lee,40,Female,0
46182,2023-06-14 04:31:24,Books,393,2,1241,PayPal,40,,Amy Lee,40,Female,0
27725,2023-01-26 03:53:45,Books,219,1,5223,PayPal,67,1.0,Edward Swanson,67,Female,1
28280,2023-08-29 19:14:43,Clothing,144,3,3593,PayPal,49,,Mia Davis,49,Male,0
28280,2023-07-19 07:14:27,Books,458,2,4686,PayPal,49,1.0,Mia Davis,49,Male,0
45900,2023-07-25 13:02:22,Books,209,4,1455,PayPal,24,0.0,Craig Acevedo,24,Female,1
32068,2023-03-27 01:10:10,Electronics,68,3,4725,Cash,51,0.0,Tracey Castillo,51,Male,0
41955,2023-02-20 01:45:00,Home,280,2,3874,PayPal,53,1.0,Amanda Lee,53,Male,0
41955,2023-05-14 05:38:17,Electronics,414,1,3163,Credit Card,53,0.0,Amanda Lee,53,Male,0
5364,2023-07-24 12:32:52,Electronics,213,5,1036,PayPal,62,0.0,Kristen Gillespie,62,Female,0
5364,2023-07-12 16:12:14,Clothing,366,2,548,Credit Card,62,0.0,Kristen Gillespie,62,Female,0
10398,2023-01-05 07:38:24,Home,340,4,3432,Credit Card,40,0.0,William Coleman,40,Male,0
715,2023-05-10 06:01:30,Clothing,210,1,1028,Cash,42,1.0,Diamond Ward,42,Male,1
715,2023-02-24 22:48:38,Books,290,5,5162,Credit Card,42,0.0,Diamond Ward,42,Male,1
7502,2023-04-22 02:54:59,Electronics,99,3,1502,Credit Card,52,0.0,Kathy Cuevas,52,Male,0
12714,2023-08-06 02:34:38,Clothing,19,5,3526,PayPal,31,1.0,John Williams,31,Male,0
12714,2023-04-13 03:17:46,Clothing,153,3,4732,Credit Card,31,0.0,John Williams,31,Male,0
12714,2023-07-05 15:11:58,Clothing,368,3,3481,Credit Card,31,0.0,John Williams,31,Male,0
28952,2023-05-25 11:29:26,Clothing,337,2,1241,PayPal,31,1.0,Bruce Steele,31,Male,0
26946,2023-05-28 11:07:54,Clothing,181,2,3241,Cash,45,1.0,Michael Reynolds,45,Female,0
26946,2023-09-13 07:49:37,Home,126,1,1148,Cash,45,1.0,Michael Reynolds,45,Female,0
26946,2023-01-29 21:43:14,Electronics,339,1,5095,Cash,45,0.0,Michael Reynolds,45,Female,0
35835,2023-04-29 02:28:30,Home,210,1,2202,Credit Card,19,1.0,Wayne Solis,19,Female,0
22543,2023-04-18 20:34:37,Home,455,2,2717,PayPal,42,1.0,Michael Blake,42,Male,0
22543,2023-04-03 21:51:58,Home,239,3,1637,Cash,42,0.0,Michael Blake,42,Male,0
40187,2023-08-07 14:04:23,Books,283,1,4038,Credit Card,33,0.0,Karen Banks,33,Male,0
7286,2023-03-13 04:44:18,Clothing,489,3,4690,PayPal,18,1.0,Kathleen Andersen,18,Male,0
7286,2023-08-17 13:17:35,Books,22,5,3470,Credit Card,18,0.0,Kathleen Andersen,18,Male,0
7286,2023-01-05 13:07:16,Books,199,2,4124,PayPal,18,0.0,Kathleen Andersen,18,Male,0
15185,2023-01-02 15:46:55,Clothing,445,1,2959,Credit Card,43,1.0,Adam Martinez,43,Male,1
15185,2023-01-15 21:44:35,Books,179,5,4147,Credit Card,43,1.0,Adam Martinez,43,Male,1
15185,2023-07-15 19:27:09,Books,314,2,3375,PayPal,43,0.0,Adam Martinez,43,Male,1
41859,2023-06-21 14:19:29,Books,42,2,4389,Credit Card,39,0.0,Margaret Mitchell,39,Female,0
38225,2023-08-22 07:22:58,Books,324,5,4491,Credit Card,32,1.0,Brendan Duncan,32,Male,1
46384,2023-03-02 01:15:29,Home,60,2,4173,Cash,33,1.0,Erika Price,33,Female,0
27461,2023-02-13 13:32:04,Clothing,60,5,545,Credit Card,61,1.0,James Morris,61,Male,1
27461,2023-03-30 05:22:37,Clothing,168,3,1274,Cash,61,0.0,James Morris,61,Male,1
27461,2023-06-02 07:39:50,Clothing,345,3,557,Cash,61,1.0,James Morris,61,Male,1
24779,2023-05-29 04:03:36,Home,32,1,1901,Credit Card,46,0.0,Robert Ruiz,46,Female,0
38400,2023-06-11 06:40:11,Home,117,1,888,Credit Card,28,0.0,Tanya Price,28,Female,0
14823,2023-08-12 07:02:21,Electronics,300,4,1337,Credit Card,37,0.0,Gabriella Smith,37,Male,1
3663,2023-04-22 16:45:57,Books,147,2,3863,Cash,57,,Michelle Ellis,57,Male,0
10499,2023-07-15 22:06:54,Books,412,3,2498,PayPal,27,0.0,Daniel Harris,27,Male,0
8369,2023-02-20 14:56:09,Books,480,2,4734,PayPal,54,,Eric Schwartz,54,Female,0
15250,2023-03-31 04:12:38,Clothing,114,4,1567,Credit Card,33,1.0,John Thomas,33,Male,0
15250,2023-04-10 02:17:43,Electronics,22,2,982,PayPal,33,0.0,John Thomas,33,Male,0
15250,2023-02-27 19:42:00,Books,225,5,3778,PayPal,33,,John Thomas,33,Male,0
48275,2023-07-24 07:23:03,Home,442,3,3315,PayPal,25,0.0,Andrea Price,25,Female,1
21900,2023-02-17 04:44:42,Electronics,117,2,3406,Cash,20,1.0,Todd Whitaker,20,Female,0
21900,2023-07-24 07:06:44,Home,64,2,2848,Credit Card,20,0.0,Todd Whitaker,20,Female,0
42847,2023-06-19 21:46:41,Electronics,50,3,2261,Cash,20,1.0,Timothy Lewis,20,Female,0
19631,2023-02-11 05:27:53,Clothing,216,5,888,PayPal,45,0.0,Kaitlyn Harrison,45,Male,0
19631,2023-03-20 02:44:55,Books,375,4,1826,PayPal,45,1.0,Kaitlyn Harrison,45,Male,0
19631,2023-09-01 10:34:02,Home,363,5,1527,PayPal,45,,Kaitlyn Harrison,45,Male,0
40372,2023-04-14 03:36:02,Clothing,275,4,3254,Credit Card,66,1.0,Lindsay Molina,66,Male,0
7899,2023-09-11 13:51:17,Electronics,405,1,5001,PayPal,49,1.0,Lindsey Quinn,49,Female,0
7899,2023-04-14 04:29:40,Electronics,43,5,643,Credit Card,49,0.0,Lindsey Quinn,49,Female,0
7249,2023-03-06 02:42:33,Clothing,359,5,3844,Cash,65,,Brian Melendez,65,Female,0
37303,2023-01-18 11:50:00,Electronics,261,2,3647,PayPal,58,0.0,Michael Sweeney,58,Female,0
16183,2023-09-07 23:27:18,Books,67,4,4045,Credit Card,42,0.0,David Lee,42,Female,0
7330,2023-02-24 23:47:18,Clothing,204,4,3364,Credit Card,43,,Matthew Brown,43,Male,0
38422,2023-02-11 19:40:34,Books,78,4,2032,Credit Card,49,0.0,Ryan Patterson,49,Male,0
38422,2023-05-06 06:54:27,Books,265,4,594,Cash,49,,Ryan Patterson,49,Male,0
38422,2023-06-22 11:55:20,Clothing,413,4,3916,Cash,49,,Ryan Patterson,49,Male,0
1888,2023-07-06 12:16:44,Clothing,22,4,1821,Credit Card,19,0.0,Benjamin Carlson,19,Male,0
1888,2023-03-26 12:56:08,Books,351,2,4877,Cash,19,0.0,Benjamin Carlson,19,Male,0
16242,2023-09-10 08:08:26,Clothing,483,1,404,Credit Card,47,0.0,Michael Mckee,47,Male,0
3157,2023-08-17 08:09:49,Home,357,5,3573,Credit Card,70,0.0,Adam Norman,70,Male,0
16336,2023-04-24 01:56:30,Clothing,393,2,3820,Cash,42,0.0,Shelby Cochran,42,Male,0
16336,2023-03-06 03:13:30,Electronics,178,4,1207,Cash,42,0.0,Shelby Cochran,42,Male,0
5462,2023-02-24 03:41:13,Electronics,429,3,2930,PayPal,22,0.0,Tricia Wells,22,Female,1
5462,2023-09-07 08:48:24,Electronics,205,5,182,PayPal,22,0.0,Tricia Wells,22,Female,1
18881,2023-05-01 05:00:20,Books,279,3,1129,Credit Card,51,1.0,Eric Montgomery,51,Male,0
18881,2023-01-09 00:26:49,Home,63,5,340,Cash,51,0.0,Eric Montgomery,51,Male,0
18881,2023-07-14 18:08:13,Books,49,4,938,PayPal,51,1.0,Eric Montgomery,51,Male,0
34360,2023-03-05 13:41:13,Electronics,134,1,5155,Cash,46,0.0,Katherine Mathis,46,Female,0
30408,2023-06-25 08:36:17,Clothing,326,2,846,PayPal,44,1.0,James Johnson,44,Male,0
30408,2023-03-26 05:23:26,Electronics,256,4,2831,Cash,44,0.0,James Johnson,44,Male,0
30408,2023-06-19 00:10:27,Home,362,5,1601,Cash,44,,James Johnson,44,Male,0
27288,2023-06-16 10:37:33,Clothing,240,4,2283,PayPal,29,1.0,Brian Li,29,Female,0
27288,2023-01-21 23:51:30,Clothing,172,1,1227,Credit Card,29,,Brian Li,29,Female,0
24559,2023-05-17 12:15:40,Home,313,5,2690,Credit Card,65,0.0,Nicole Houston,65,Male,0
24559,2023-03-19 18:37:06,Electronics,208,2,5067,Credit Card,65,0.0,Nicole Houston,65,Male,0
38032,2023-01-20 04:56:52,Home,458,5,2618,Credit Card,25,1.0,Renee Vargas,25,Female,0
38032,2023-08-15 19:52:38,Home,303,3,2343,Cash,25,0.0,Renee Vargas,25,Female,0
6511,2023-02-21 08:23:19,Home,224,3,4607,PayPal,56,,Samantha Moore,56,Female,0
1057,2023-05-17 04:02:06,Clothing,24,4,4424,Cash,23,,Lisa Jones,23,Male,1
1057,2023-02-26 20:14:50,Books,484,2,668,PayPal,23,0.0,Lisa Jones,23,Male,1
25254,2023-07-20 20:33:59,Home,352,3,3249,Credit Card,70,1.0,Max Hall,70,Male,0
11564,2023-06-23 07:18:47,Electronics,337,1,4422,Cash,39,1.0,Gregory Allen,39,Female,0
11564,2023-03-02 04:49:20,Home,91,4,2336,PayPal,39,0.0,Gregory Allen,39,Female,0
10891,2023-02-27 02:45:30,Home,433,3,389,Credit Card,61,0.0,Laura Baker,61,Female,0
10891,2023-01-04 05:09:49,Books,217,1,3855,Cash,61,1.0,Laura Baker,61,Female,0
48555,2023-08-23 04:08:48,Electronics,40,3,3202,Cash,35,0.0,Charles Pennington,35,Male,0
